time,attacker,ability,toggle,level,target
00:26:20.302,hero_pudge,pudge_rot,on,4,hero_pudge
00:26:21.235,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:21.368,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:21.435,hero_pudge,pudge_rot,off,4,hero_pudge
00:26:22.768,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:26:22.968,hero_morphling,morphling_adaptive_strike_agi,cast,2,neutral_dark_troll_warlord
00:26:23.634,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:23.801,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:24.934,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:25.067,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:27.100,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:27.234,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:31.366,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:26:31.999,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:32.132,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:26:32.132,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:32.366,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:26:32.932,hero_dazzle,dazzle_poison_touch,cast,4,hero_abaddon
00:26:32.966,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:26:33.232,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:26:33.599,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:26:34.099,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:34.998,hero_abaddon,abaddon_death_coil,cast,4,hero_huskar
00:26:35.398,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:26:35.598,hero_dazzle,dazzle_shadow_wave,cast,4,hero_dazzle
00:26:35.632,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:35.765,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:37.264,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:37.398,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:38.031,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:26:38.864,hero_dazzle,dazzle_shallow_grave,cast,1,hero_huskar
00:26:39.564,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:26:39.897,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:42.363,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:26:42.830,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:43.230,hero_abaddon,abaddon_borrowed_time,cast,1,hero_abaddon
00:26:43.263,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:43.396,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:43.730,hero_pudge,pudge_rot,on,4,hero_pudge
00:26:44.329,hero_pudge,pudge_rot,off,4,hero_pudge
00:26:45.096,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:45.229,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:45.229,hero_abaddon,abaddon_death_coil,cast,4,hero_huskar
00:26:45.829,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:26:45.962,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:26:45.996,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:26:46.129,hero_pudge,pudge_rot,on,4,hero_pudge
00:26:47.629,hero_phoenix,phoenix_supernova,cast,2,hero_phoenix
00:26:48.695,hero_pudge,pudge_rot,off,4,hero_pudge
00:26:48.962,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:26:49.062,hero_lone_druid,lone_druid_savage_roar,cast,3,hero_lone_druid
00:26:49.861,hero_huskar,huskar_life_break,cast,2,hero_abaddon
00:26:49.961,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:26:50.395,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:26:50.928,hero_dark_willow,dark_willow_cursed_crown,cast,1,hero_huskar
00:26:51.594,hero_silencer,silencer_global_silence,cast,1,hero_silencer
00:26:53.960,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:26:54.427,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:26:54.660,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:26:55.360,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:26:56.260,hero_lone_druid,lone_druid_true_form,cast,2,hero_lone_druid
00:26:57.926,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:26:58.159,hero_morphling,morphling_adaptive_strike_agi,cast,3,hero_lone_druid
00:26:58.526,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:26:58.693,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:26:58.893,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:00.792,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:01.192,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:01.325,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:27:03.391,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:05.091,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:05.924,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:09.223,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:27:09.823,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:15.289,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:27:16.522,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:27:17.755,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:27:21.420,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:27:22.153,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:22.353,hero_abaddon,abaddon_death_coil,cast,4,hero_morphling
00:27:22.520,hero_monkey_king,monkey_king_tree_dance,cast,3,hero_monkey_king
00:27:22.987,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:23.420,hero_monkey_king,monkey_king_primal_spring,cast,3,hero_monkey_king
00:27:23.520,hero_huskar,huskar_life_break,cast,2,roshan
00:27:25.053,hero_dazzle,dazzle_poison_touch,cast,4,creep_badguys_ranged
00:27:25.553,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:26.186,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:27:26.219,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:27:26.719,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:27:28.252,hero_dazzle,dazzle_shadow_wave,cast,4,creep_goodguys_melee
00:27:28.419,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:27:28.419,hero_abaddon,abaddon_death_coil,cast,4,hero_morphling
00:27:29.418,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:27:31.718,hero_dark_willow,dark_willow_cursed_crown,cast,2,hero_dazzle
00:27:31.951,hero_phoenix,ability_capture,cast,1,#DOTA_OutpostName_South
00:27:33.284,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:27:34.484,hero_dark_willow,dark_willow_bedlam,cast,2,hero_dark_willow
00:27:36.250,hero_huskar,huskar_life_break,cast,2,roshan
00:27:37.950,hero_silencer,silencer_last_word,cast,2,hero_dark_willow
00:27:40.482,hero_pudge,pudge_meat_hook,cast,3,hero_pudge
00:27:41.249,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:27:42.615,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:27:46.847,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:27:47.281,hero_abaddon,abaddon_death_coil,cast,4,hero_dark_willow
00:27:49.180,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:27:49.214,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_dark_willow
00:27:49.447,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:27:49.680,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:27:50.547,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:27:50.913,hero_dark_willow,dark_willow_cursed_crown,cast,3,hero_silencer
00:27:51.213,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:27:51.213,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:27:51.980,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:27:52.113,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:27:52.946,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:27:53.546,hero_monkey_king,monkey_king_primal_spring,cast,4,hero_monkey_king
00:27:53.846,hero_phoenix,phoenix_sun_ray_stop,cast,4,hero_phoenix
00:27:54.446,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:27:54.912,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:27:56.578,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:27:57.612,hero_abaddon,abaddon_death_coil,cast,4,hero_silencer
00:28:05.843,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:28:07.309,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:28:07.876,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:28:17.240,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:28:17.673,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:18.973,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:28:22.939,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:28:23.205,hero_abaddon,abaddon_aphotic_shield,cast,4,creep_badguys_melee
00:28:23.439,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:23.738,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:23.872,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:25.538,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:25.705,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:26.404,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:26.538,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:27.504,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:27.571,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:28:27.638,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:28.204,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:28:28.571,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:28.737,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:29.970,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:28:32.803,hero_morphling,morphling_adaptive_strike_agi,cast,3,creep_badguys_melee
00:28:33.703,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:33.836,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:37.902,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:38.035,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:39.968,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:28:40.568,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:40.734,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:40.801,hero_dazzle,dazzle_poison_touch,cast,4,creep_badguys_melee
00:28:41.268,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:41.434,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:41.901,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:42.034,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:45.033,hero_dazzle,dazzle_shadow_wave,cast,4,hero_dazzle
00:28:48.166,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:48.299,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:49.132,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:49.232,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:50.065,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:28:51.165,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:51.332,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:51.532,hero_monkey_king,monkey_king_primal_spring,cast,4,hero_monkey_king
00:28:51.965,hero_dark_willow,dark_willow_cursed_crown,cast,3,hero_pudge
00:28:52.298,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:52.465,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:53.531,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:28:53.998,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:28:54.531,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:28:54.864,hero_dark_willow,dark_willow_bedlam,cast,2,hero_dark_willow
00:28:56.530,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:28:56.664,hero_abaddon,abaddon_death_coil,cast,4,hero_pudge
00:28:57.097,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:28:57.197,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:28:57.930,hero_dazzle,dazzle_shadow_wave,cast,4,hero_pudge
00:28:58.497,hero_morphling,morphling_replicate,cast,2,hero_abaddon
00:28:59.963,hero_morphling,abaddon_aphotic_shield,cast,4,hero_pudge
00:29:00.363,hero_morphling,abaddon_death_coil,cast,4,hero_pudge
00:29:01.063,hero_morphling,morphling_morph_replicate,cast,2,hero_morphling
00:29:01.463,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:01.563,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:02.196,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:02.296,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:03.729,hero_silencer,ability_capture,cast,1,#DOTA_OutpostName_South
00:29:04.195,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:29:05.062,hero_pudge,pudge_meat_hook,cast,3,hero_pudge
00:29:05.095,hero_monkey_king,monkey_king_primal_spring,cast,4,hero_monkey_king
00:29:06.861,hero_morphling,morphling_morph_replicate,cast,2,hero_morphling
00:29:08.561,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:29:08.861,hero_morphling,abaddon_aphotic_shield,cast,4,hero_morphling
00:29:09.694,hero_morphling,abaddon_death_coil,cast,4,hero_huskar
00:29:10.127,hero_morphling,morphling_morph_replicate,cast,2,hero_morphling
00:29:10.394,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:10.527,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:11.027,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:11.194,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:12.260,hero_huskar,huskar_life_break,cast,3,neutral_enraged_wildkin
00:29:13.460,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:13.560,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:16.659,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:16.825,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:19.492,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:19.625,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:21.924,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:22.091,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:23.091,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:29:23.424,hero_dazzle,dazzle_shadow_wave,cast,4,hero_huskar
00:29:23.990,hero_monkey_king,monkey_king_primal_spring,cast,4,hero_monkey_king
00:29:24.724,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:24.857,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:27.456,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:29:28.189,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:29:28.323,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:29:30.289,hero_huskar,huskar_life_break,cast,3,lone_druid_bear4
00:29:32.155,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:29:32.322,hero_morphling,morphling_adaptive_strike_str,cast,3,creep_badguys_melee
00:29:33.555,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:33.688,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:34.421,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:34.554,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:36.421,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:36.587,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:39.887,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:39.953,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:40.253,hero_dazzle,dazzle_poison_touch,cast,4,neutral_ogre_mauler
00:29:41.619,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:41.719,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:43.386,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:43.486,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:44.385,hero_abaddon,ability_capture,cast,1,#DOTA_OutpostName_South
00:29:45.152,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:45.285,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:45.718,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:29:45.985,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:46.118,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:29:46.152,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:47.085,hero_dazzle,dazzle_shadow_wave,cast,4,hero_dazzle
00:29:47.285,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:47.451,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:47.485,hero_pudge,pudge_rot,on,4,hero_pudge
00:29:49.984,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:50.151,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:50.684,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:50.851,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:51.250,hero_pudge,pudge_rot,off,4,hero_pudge
00:29:53.050,hero_dazzle,dazzle_poison_touch,cast,4,neutral_satyr_hellcaller
00:29:53.916,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:54.083,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:56.283,hero_dazzle,dazzle_shadow_wave,cast,4,hero_dazzle
00:29:56.682,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:56.882,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:58.582,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:58.715,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:29:59.715,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:29:59.815,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:02.381,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:02.481,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:07.613,hero_pudge,pudge_rot,on,4,hero_pudge
00:30:08.180,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:30:08.646,hero_pudge,pudge_rot,off,4,hero_pudge
00:30:08.813,hero_dark_willow,dark_willow_cursed_crown,cast,3,hero_pudge
00:30:08.913,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:30:09.313,hero_dark_willow,dark_willow_bedlam,cast,2,hero_dark_willow
00:30:10.212,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:30:10.779,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:10.946,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:11.312,hero_dazzle,dazzle_shadow_wave,cast,4,hero_pudge
00:30:11.412,hero_silencer,silencer_global_silence,cast,1,hero_silencer
00:30:11.879,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:12.045,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:13.178,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:13.345,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:14.012,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:14.178,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:14.945,hero_dazzle,dazzle_shallow_grave,cast,1,hero_pudge
00:30:15.145,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:15.278,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:16.044,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:30:16.711,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:30:17.277,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:17.377,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:17.544,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:17.911,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:30:18.011,hero_dazzle,dazzle_shadow_wave,cast,4,hero_pudge
00:30:18.111,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:30:18.244,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:30:18.777,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:30:19.344,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:19.410,hero_dazzle,dazzle_poison_touch,cast,4,neutral_polar_furbolg_champion
00:30:19.943,hero_monkey_king,monkey_king_boundless_strike,cast,4,hero_monkey_king
00:30:20.577,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:30:20.843,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:21.543,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:30:21.943,hero_monkey_king,monkey_king_tree_dance,cast,4,hero_monkey_king
00:30:22.243,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:22.309,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:22.409,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:24.209,hero_silencer,silencer_curse_of_the_silent,cast,4,hero_silencer
00:30:25.209,hero_monkey_king,monkey_king_primal_spring,cast,4,hero_monkey_king
00:30:25.609,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:30:26.242,hero_phoenix,phoenix_supernova,cast,2,hero_phoenix
00:30:27.275,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:27.408,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:27.475,hero_pudge,pudge_meat_hook,cast,3,hero_pudge
00:30:27.808,hero_silencer,silencer_last_word,cast,2,hero_abaddon
00:30:28.041,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:30:28.941,hero_pudge,pudge_rot,on,4,hero_pudge
00:30:28.975,hero_monkey_king,monkey_king_mischief,cast,1,hero_monkey_king
00:30:29.274,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:29.374,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:29.574,hero_pudge,pudge_dismember,cast,2,hero_monkey_king
00:30:29.774,hero_dark_willow,dark_willow_bramble_maze,cast,4,hero_dark_willow
00:30:30.874,hero_dark_willow,dark_willow_terrorize,cast,2,hero_dark_willow
00:30:32.407,hero_dark_willow,dark_willow_cursed_crown,cast,3,hero_huskar
00:30:32.807,hero_dazzle,dazzle_shadow_wave,cast,4,hero_pudge
00:30:32.840,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:32.940,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:33.007,hero_phoenix,phoenix_sun_ray,cast,4,hero_phoenix
00:30:33.140,hero_phoenix,phoenix_fire_spirits,cast,4,hero_phoenix
00:30:33.440,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:33.840,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:30:33.973,hero_dark_willow,dark_willow_shadow_realm,cast,4,hero_dark_willow
00:30:34.107,hero_abaddon,abaddon_death_coil,cast,4,hero_huskar
00:30:34.207,hero_pudge,pudge_rot,off,4,hero_pudge
00:30:34.340,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:34.806,hero_phoenix,phoenix_sun_ray_toggle_move,cast,1,hero_phoenix
00:30:35.540,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:35.640,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:30:36.573,hero_phoenix,phoenix_icarus_dive,cast,3,hero_phoenix
00:30:38.106,hero_phoenix,phoenix_icarus_dive_stop,cast,3,hero_phoenix
00:30:38.905,hero_phoenix,phoenix_launch_fire_spirit,cast,4,hero_phoenix
00:30:39.205,hero_morphling,morphling_morph_str,on,4,hero_morphling
00:30:39.272,hero_abaddon,abaddon_borrowed_time,cast,2,hero_abaddon
00:30:39.672,hero_morphling,morphling_morph_str,off,4,hero_morphling
00:30:40.238,hero_pudge,pudge_rot,on,4,hero_pudge
00:30:40.705,hero_pudge,pudge_rot,off,4,hero_pudge
00:30:41.638,hero_pudge,pudge_rot,on,4,hero_pudge
00:30:42.038,hero_huskar,huskar_life_break,cast,3,hero_abaddon
00:30:42.071,hero_pudge,pudge_rot,off,4,hero_pudge
00:30:42.238,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:42.338,hero_dark_willow,dark_willow_bedlam,cast,2,hero_dark_willow
00:30:42.371,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:42.804,hero_pudge,pudge_rot,on,4,hero_pudge
00:30:43.404,hero_pudge,pudge_rot,off,4,hero_pudge
00:30:44.771,hero_morphling,morphling_waveform,cast,4,hero_morphling
00:30:46.237,hero_dazzle,dazzle_poison_touch,cast,4,hero_dark_willow
00:30:46.370,hero_abaddon,abaddon_aphotic_shield,cast,4,hero_abaddon
00:30:46.770,hero_morphling,morphling_adaptive_strike_agi,cast,3,hero_dark_willow
00:30:48.137,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:48.503,hero_dazzle,dazzle_shadow_wave,cast,4,hero_dazzle
00:30:48.570,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:49.303,hero_morphling,morphling_morph_agi,on,4,hero_morphling
00:30:49.769,hero_morphling,morphling_morph_agi,off,4,hero_morphling
00:30:51.636,hero_morphling,morphling_replicate,cast,2,hero_phoenix
00:30:52.169,hero_huskar,huskar_inner_fire,cast,4,hero_huskar
00:30:52.569,hero_morphling,phoenix_icarus_dive,cast,3,hero_morphling
00:30:53.802,hero_morphling,phoenix_fire_spirits,cast,4,hero_morphling
00:30:54.035,hero_morphling,phoenix_icarus_dive_stop,cast,3,hero_morphling
