time,target,attacker
00:26:40.730,creep_badguys_melee,creep_goodguys_ranged
00:26:40.930,observer_wards,observer_wards
00:26:42.397,badguys_siege,goodguys_tower1_bot
00:26:44.663,creep_goodguys_melee,hero_dark_willow
00:26:45.662,creep_goodguys_melee,hero_dark_willow
00:26:46.396,creep_goodguys_melee,creep_badguys_melee
00:26:46.795,creep_goodguys_melee,hero_dark_willow
00:26:48.595,creep_badguys_melee,goodguys_tower1_bot
00:26:49.162,creep_badguys_melee,creep_goodguys_melee
00:26:49.295,creep_goodguys_melee,creep_badguys_melee
00:26:49.661,creep_goodguys_ranged,hero_phoenix
00:26:49.661,creep_goodguys_melee,hero_phoenix
00:26:49.995,creep_goodguys_melee,creep_badguys_ranged
00:26:50.628,creep_goodguys_ranged,hero_phoenix
00:26:53.560,creep_badguys_melee,creep_goodguys_ranged
00:26:53.660,phoenix_sun,phoenix_sun
00:26:53.727,creep_goodguys_melee,hero_phoenix
00:26:53.760,creep_goodguys_melee,creep_badguys_ranged
00:26:53.860,creep_goodguys_melee,hero_phoenix
00:26:53.994,creep_goodguys_ranged,creep_badguys_melee
00:26:54.127,creep_goodguys_melee,hero_phoenix
00:26:54.594,creep_badguys_melee,goodguys_tower1_bot
00:26:56.826,hero_pudge,hero_monkey_king
00:26:58.259,creep_goodguys_melee,hero_abaddon
00:26:58.826,creep_badguys_melee,creep_goodguys_ranged
00:26:58.826,creep_goodguys_melee,creep_badguys_ranged
00:27:00.625,creep_badguys_melee,goodguys_tower1_bot
00:27:02.125,creep_goodguys_melee,creep_badguys_ranged
00:27:02.925,creep_badguys_melee,creep_goodguys_melee
00:27:03.158,creep_goodguys_melee,creep_badguys_ranged
00:27:04.258,creep_badguys_melee,creep_goodguys_ranged
00:27:05.258,creep_badguys_melee,creep_goodguys_ranged
00:27:06.591,creep_badguys_melee,goodguys_tower1_bot
00:27:07.990,creep_badguys_ranged,creep_goodguys_melee
00:27:08.290,creep_goodguys_ranged,creep_badguys_ranged
00:27:08.790,creep_badguys_melee,creep_goodguys_ranged
00:27:10.123,creep_badguys_ranged,goodguys_tower1_bot
00:27:10.823,creep_goodguys_melee,creep_badguys_melee
00:27:12.356,creep_goodguys_melee,creep_badguys_melee
00:27:13.222,creep_badguys_ranged,creep_goodguys_melee
00:27:13.756,creep_goodguys_ranged,lone_druid_bear4
00:27:15.655,creep_goodguys_melee,hero_lone_druid
00:27:15.988,creep_goodguys_melee,creep_badguys_melee
00:27:17.355,creep_goodguys_melee,lone_druid_bear4
00:27:18.321,creep_goodguys_melee,hero_lone_druid
00:27:18.354,creep_badguys_melee,goodguys_tower1_bot
00:27:19.521,creep_goodguys_ranged,creep_badguys_ranged
00:27:19.887,creep_goodguys_melee,lone_druid_bear4
00:27:20.454,goodguys_tower1_bot,hero_phoenix
00:27:23.553,creep_badguys_melee,creep_goodguys_melee
00:27:28.252,creep_badguys_melee,hero_dazzle
00:27:28.252,creep_badguys_melee,hero_dazzle
00:27:28.252,creep_badguys_melee,hero_dazzle
00:27:28.385,neutral_dark_troll_warlord,hero_lone_druid
00:27:28.752,neutral_dark_troll,lone_druid_bear4
00:27:28.785,hero_morphling,hero_monkey_king
00:27:30.085,neutral_dark_troll,lone_druid_bear4
00:27:30.485,creep_badguys_ranged,creep_goodguys_ranged
00:27:30.651,creep_badguys_ranged,hero_dazzle
00:27:30.885,neutral_centaur_outrunner,hero_monkey_king
00:27:33.884,creep_badguys_melee,creep_goodguys_ranged
00:27:34.784,creep_goodguys_melee,creep_badguys_melee
00:27:34.917,neutral_gnoll_assassin,lone_druid_bear4
00:27:36.283,creep_badguys_melee,creep_goodguys_ranged
00:27:36.550,neutral_gnoll_assassin,lone_druid_bear4
00:27:37.283,hero_dazzle,hero_dark_willow
00:27:38.150,neutral_gnoll_assassin,lone_druid_bear4
00:27:39.183,creep_goodguys_melee,creep_badguys_ranged
00:27:39.383,creep_badguys_melee,creep_goodguys_melee
00:27:40.182,creep_badguys_melee,creep_goodguys_melee
00:27:40.816,creep_goodguys_melee,creep_badguys_ranged
00:27:41.116,creep_goodguys_melee,creep_badguys_melee
00:27:42.249,creep_badguys_melee,creep_goodguys_melee
00:27:42.982,creep_goodguys_melee,creep_badguys_ranged
00:27:46.314,creep_badguys_melee,creep_goodguys_melee
00:27:49.114,creep_goodguys_melee,creep_badguys_ranged
00:27:49.414,neutral_centaur_khan,lone_druid_bear4
00:27:49.847,creep_goodguys_melee,hero_monkey_king
00:27:50.780,creep_badguys_ranged,creep_goodguys_melee
00:27:50.913,creep_goodguys_melee,hero_monkey_king
00:27:51.146,neutral_centaur_outrunner,lone_druid_bear4
00:27:51.213,roshan,hero_huskar
00:27:52.846,neutral_centaur_outrunner,lone_druid_bear4
00:27:54.945,creep_goodguys_melee,creep_badguys_ranged
00:27:54.945,neutral_satyr_soulstealer,lone_druid_bear4
00:27:55.145,creep_badguys_melee,creep_goodguys_ranged
00:27:55.179,creep_badguys_melee,creep_goodguys_ranged
00:27:56.179,creep_goodguys_ranged,creep_badguys_melee
00:27:56.812,neutral_satyr_trickster,lone_druid_bear4
00:27:57.711,neutral_satyr_trickster,lone_druid_bear4
00:27:57.978,creep_badguys_melee,creep_goodguys_melee
00:27:58.011,neutral_satyr_soulstealer,hero_lone_druid
00:27:58.045,hero_silencer,hero_phoenix
00:27:58.545,creep_goodguys_ranged,creep_badguys_melee
00:28:00.078,creep_goodguys_melee,creep_badguys_melee
00:28:01.311,creep_goodguys_melee,creep_badguys_melee
00:28:02.377,creep_badguys_melee,creep_goodguys_melee
00:28:03.110,neutral_dark_troll_warlord,hero_monkey_king
00:28:03.210,creep_goodguys_melee,creep_badguys_melee
00:28:03.610,creep_badguys_melee,creep_goodguys_melee
00:28:03.643,creep_goodguys_melee,creep_badguys_ranged
00:28:03.877,neutral_dark_troll,hero_monkey_king
00:28:05.143,neutral_dark_troll,hero_monkey_king
00:28:05.276,neutral_centaur_outrunner,hero_huskar
00:28:05.543,creep_goodguys_melee,creep_badguys_ranged
00:28:06.009,neutral_centaur_khan,hero_huskar
00:28:06.676,neutral_centaur_khan,lone_druid_bear4
00:28:07.043,creep_badguys_melee,creep_goodguys_melee
00:28:07.809,creep_goodguys_melee,creep_badguys_ranged
00:28:08.409,neutral_centaur_outrunner,lone_druid_bear4
00:28:08.875,creep_badguys_melee,creep_goodguys_melee
00:28:09.409,creep_goodguys_melee,hero_abaddon
00:28:10.875,creep_badguys_melee,creep_goodguys_melee
00:28:11.408,creep_goodguys_ranged,hero_phoenix
00:28:11.908,creep_badguys_melee,creep_goodguys_melee
00:28:12.008,creep_goodguys_melee,creep_badguys_ranged
00:28:12.341,creep_goodguys_melee,creep_badguys_ranged
00:28:12.408,creep_goodguys_melee,hero_abaddon
00:28:14.741,creep_goodguys_melee,creep_badguys_melee
00:28:14.907,creep_badguys_melee,creep_goodguys_ranged
00:28:15.407,creep_badguys_ranged,creep_goodguys_ranged
00:28:17.973,creep_badguys_melee,hero_huskar
00:28:18.773,creep_goodguys_ranged,creep_badguys_ranged
00:28:18.973,creep_badguys_ranged,hero_huskar
00:28:18.973,creep_badguys_melee,hero_huskar
00:28:18.973,creep_badguys_melee,hero_huskar
00:28:18.973,creep_badguys_ranged,hero_huskar
00:28:20.139,neutral_satyr_trickster,hero_lone_druid
00:28:20.639,neutral_satyr_soulstealer,lone_druid_bear4
00:28:20.839,neutral_satyr_trickster,hero_lone_druid
00:28:21.439,creep_badguys_melee,goodguys_tower2_mid
00:28:22.006,creep_goodguys_melee,creep_badguys_melee
00:28:22.205,neutral_satyr_soulstealer,hero_lone_druid
00:28:22.805,creep_badguys_ranged,goodguys_tower2_mid
00:28:22.939,creep_goodguys_melee,hero_monkey_king
00:28:22.939,creep_goodguys_melee,hero_monkey_king
00:28:22.939,creep_goodguys_ranged,hero_monkey_king
00:28:23.105,creep_badguys_melee,creep_goodguys_ranged
00:28:23.339,creep_goodguys_melee,hero_monkey_king
00:28:23.805,creep_goodguys_melee,creep_badguys_melee
00:28:25.271,creep_goodguys_melee,hero_monkey_king
00:28:26.671,creep_badguys_melee,goodguys_tower2_mid
00:28:27.371,neutral_dark_troll_warlord,lone_druid_bear4
00:28:27.737,creep_badguys_melee,creep_goodguys_melee
00:28:29.370,neutral_dark_troll,lone_druid_bear4
00:28:30.437,creep_badguys_melee,goodguys_tower2_mid
00:28:31.803,creep_goodguys_melee,creep_badguys_melee
00:28:32.770,neutral_dark_troll,lone_druid_bear4
00:28:33.336,neutral_giant_wolf,hero_lone_druid
00:28:33.436,creep_badguys_melee,hero_morphling
00:28:33.536,creep_badguys_melee,creep_goodguys_melee
00:28:34.303,creep_goodguys_melee,creep_badguys_ranged
00:28:35.669,creep_badguys_melee,creep_goodguys_ranged
00:28:35.736,creep_badguys_ranged,goodguys_tower2_mid
00:28:36.869,neutral_alpha_wolf,hero_lone_druid
00:28:37.768,creep_goodguys_melee,creep_badguys_ranged
00:28:38.002,creep_badguys_melee,creep_goodguys_ranged
00:28:39.535,neutral_giant_wolf,hero_lone_druid
00:28:39.868,observer_wards,observer_wards
00:28:40.401,neutral_mud_golem,hero_monkey_king
00:28:41.234,creep_badguys_ranged,creep_goodguys_ranged
00:28:41.234,neutral_mud_golem_split,hero_monkey_king
00:28:41.634,neutral_polar_furbolg_champion,hero_morphling
00:28:42.034,creep_badguys_melee,hero_huskar
00:28:43.434,neutral_mud_golem_split,hero_monkey_king
00:28:43.467,neutral_polar_furbolg_ursa_warrior,hero_morphling
00:28:43.734,creep_badguys_ranged,hero_huskar
00:28:44.333,creep_badguys_melee,hero_dazzle
00:28:44.433,creep_badguys_melee,goodguys_tower2_mid
00:28:44.833,neutral_mud_golem,hero_monkey_king
00:28:45.000,creep_goodguys_melee,creep_badguys_melee
00:28:45.033,creep_badguys_melee,hero_dazzle
00:28:45.167,creep_badguys_melee,creep_goodguys_melee
00:28:45.700,neutral_mud_golem_split,hero_monkey_king
00:28:46.200,neutral_harpy_storm,lone_druid_bear4
00:28:47.599,neutral_mud_golem_split,hero_monkey_king
00:28:48.299,creep_badguys_melee,creep_goodguys_melee
00:28:48.832,neutral_harpy_scout,hero_lone_druid
00:28:49.099,sentry_wards,hero_abaddon
00:28:49.332,creep_goodguys_melee,creep_badguys_ranged
00:28:49.399,creep_badguys_melee,creep_goodguys_ranged
00:28:50.265,creep_goodguys_melee,creep_badguys_ranged
00:28:51.165,creep_badguys_melee,creep_goodguys_ranged
00:28:51.298,creep_goodguys_melee,creep_badguys_melee
00:28:51.365,neutral_harpy_scout,hero_lone_druid
00:28:51.998,neutral_centaur_khan,hero_morphling
00:28:52.998,neutral_centaur_outrunner,hero_morphling
00:28:53.331,creep_badguys_melee,creep_goodguys_ranged
00:28:53.698,neutral_satyr_trickster,hero_monkey_king
00:28:53.698,neutral_satyr_trickster,hero_monkey_king
00:28:54.331,neutral_satyr_soulstealer,hero_monkey_king
00:28:55.331,creep_badguys_melee,creep_goodguys_ranged
00:28:55.864,neutral_satyr_soulstealer,hero_monkey_king
00:28:56.430,neutral_centaur_khan,lone_druid_bear4
00:28:57.530,neutral_centaur_outrunner,hero_lone_druid
00:28:58.797,neutral_centaur_outrunner,lone_druid_bear4
00:28:59.296,creep_badguys_melee,creep_goodguys_melee
00:28:59.430,creep_badguys_ranged,creep_goodguys_ranged
00:28:59.530,creep_goodguys_ranged,creep_badguys_ranged
00:29:00.196,creep_goodguys_melee,creep_badguys_ranged
00:29:02.696,creep_badguys_melee,creep_goodguys_melee
00:29:03.029,creep_badguys_ranged,creep_goodguys_ranged
00:29:04.462,creep_goodguys_melee,creep_badguys_ranged
00:29:07.361,creep_badguys_melee,creep_goodguys_ranged
00:29:07.861,creep_goodguys_melee,creep_badguys_ranged
00:29:08.761,sentry_wards,hero_dazzle
00:29:08.827,neutral_prowler_acolyte,hero_monkey_king
00:29:08.927,creep_goodguys_melee,hero_lone_druid
00:29:09.094,neutral_prowler_acolyte,hero_monkey_king
00:29:09.561,neutral_prowler_shaman,hero_abaddon
00:29:10.460,creep_goodguys_melee,hero_lone_druid
00:29:11.060,creep_goodguys_melee,creep_badguys_melee
00:29:11.827,neutral_gnoll_assassin,hero_morphling
00:29:12.227,creep_badguys_melee,creep_goodguys_melee
00:29:12.627,neutral_gnoll_assassin,hero_morphling
00:29:12.926,creep_goodguys_ranged,lone_druid_bear4
00:29:13.526,neutral_gnoll_assassin,hero_morphling
00:29:13.826,creep_badguys_melee,creep_goodguys_melee
00:29:13.860,creep_goodguys_melee,creep_badguys_ranged
00:29:14.259,creep_goodguys_melee,creep_badguys_ranged
00:29:14.793,creep_badguys_melee,goodguys_tower2_top
00:29:15.393,neutral_wildkin,hero_huskar
00:29:16.026,neutral_wildkin,hero_huskar
00:29:16.526,neutral_satyr_hellcaller,hero_monkey_king
00:29:16.726,neutral_enraged_wildkin,hero_huskar
00:29:16.792,creep_badguys_melee,creep_goodguys_ranged
00:29:18.825,neutral_satyr_soulstealer,hero_monkey_king
00:29:19.092,creep_goodguys_melee,creep_badguys_melee
00:29:19.358,neutral_satyr_trickster,hero_monkey_king
00:29:20.358,creep_badguys_melee,hero_huskar
00:29:21.191,creep_badguys_melee,hero_huskar
00:29:22.391,creep_badguys_ranged,hero_huskar
00:29:22.457,creep_badguys_melee,goodguys_tower2_top
00:29:24.890,creep_goodguys_melee,creep_badguys_melee
00:29:25.823,creep_badguys_melee,creep_goodguys_ranged
00:29:27.423,neutral_ogre_mauler,hero_monkey_king
00:29:27.756,creep_badguys_melee,creep_goodguys_melee
00:29:27.789,creep_goodguys_melee,creep_badguys_ranged
00:29:27.856,creep_badguys_melee,creep_goodguys_ranged
00:29:28.423,neutral_ogre_magi,hero_monkey_king
00:29:28.956,neutral_ogre_mauler,hero_monkey_king
00:29:31.888,creep_goodguys_ranged,hero_phoenix
00:29:32.588,creep_goodguys_ranged,hero_phoenix
00:29:32.855,creep_goodguys_melee,badguys_tower1_bot
00:29:32.888,creep_goodguys_ranged,hero_phoenix
00:29:32.888,creep_goodguys_ranged,hero_phoenix
00:29:32.922,creep_badguys_melee,hero_huskar
00:29:33.088,creep_badguys_ranged,hero_morphling
00:29:33.088,creep_goodguys_melee,creep_badguys_melee
00:29:33.555,creep_badguys_ranged,hero_huskar
00:29:33.588,creep_goodguys_melee,hero_phoenix
00:29:33.721,creep_goodguys_melee,creep_badguys_melee
00:29:34.621,creep_badguys_melee,goodguys_tower2_top
00:29:34.721,creep_badguys_melee,creep_goodguys_melee
00:29:34.888,creep_badguys_melee,hero_huskar
00:29:36.121,creep_goodguys_ranged,hero_monkey_king
00:29:37.154,creep_goodguys_melee,hero_monkey_king
00:29:38.087,creep_goodguys_melee,hero_monkey_king
00:29:38.853,creep_goodguys_melee,hero_monkey_king
00:29:39.287,creep_badguys_melee,creep_goodguys_ranged
00:29:41.186,creep_goodguys_melee,creep_badguys_ranged
00:29:42.586,creep_goodguys_ranged,hero_monkey_king
00:29:44.119,creep_badguys_ranged,hero_monkey_king
00:29:46.185,neutral_polar_furbolg_champion,hero_huskar
00:29:46.552,neutral_polar_furbolg_ursa_warrior,hero_huskar
00:29:46.885,creep_badguys_melee,hero_morphling
00:29:47.085,neutral_ogre_mauler,hero_dazzle
00:29:47.085,neutral_ogre_magi,hero_dazzle
00:29:47.085,neutral_ogre_mauler,hero_dazzle
00:29:48.184,creep_badguys_melee,hero_morphling
00:29:49.018,creep_badguys_ranged,hero_pudge
00:29:49.151,creep_goodguys_melee,creep_badguys_ranged
00:29:49.484,creep_badguys_melee,hero_morphling
00:29:49.584,creep_badguys_melee,hero_pudge
00:29:49.717,creep_goodguys_ranged,hero_phoenix
00:29:50.184,creep_badguys_melee,hero_morphling
00:29:50.217,observer_wards,observer_wards
00:29:50.251,neutral_mud_golem,hero_huskar
00:29:50.451,creep_goodguys_melee,creep_badguys_melee
00:29:50.751,creep_badguys_melee,hero_pudge
00:29:50.751,creep_badguys_melee,hero_pudge
00:29:50.851,neutral_mud_golem,hero_huskar
00:29:51.484,creep_goodguys_melee,creep_badguys_ranged
00:29:51.517,creep_badguys_ranged,hero_morphling
00:29:51.950,neutral_mud_golem_split,hero_huskar
00:29:51.984,creep_goodguys_melee,creep_badguys_melee
00:29:54.583,neutral_mud_golem_split,hero_huskar
00:29:55.116,neutral_mud_golem_split,hero_huskar
00:29:55.749,neutral_mud_golem_split,hero_huskar
00:29:55.883,neutral_satyr_trickster,hero_dazzle
00:29:58.215,neutral_satyr_hellcaller,hero_dazzle
00:29:58.282,neutral_satyr_hellcaller,hero_morphling
00:29:58.282,neutral_satyr_soulstealer,hero_dazzle
00:29:59.082,neutral_centaur_khan,lone_druid_bear4
00:29:59.182,sentry_wards,hero_abaddon
00:29:59.382,neutral_satyr_soulstealer,hero_morphling
00:30:00.115,neutral_centaur_outrunner,lone_druid_bear4
00:30:00.282,neutral_satyr_trickster,hero_morphling
00:30:01.181,neutral_centaur_outrunner,lone_druid_bear4
00:30:02.448,creep_goodguys_melee,badguys_tower1_top
00:30:04.347,neutral_polar_furbolg_ursa_warrior,hero_huskar
00:30:04.381,creep_goodguys_melee,hero_monkey_king
00:30:05.147,neutral_polar_furbolg_champion,hero_huskar
00:30:05.914,creep_goodguys_melee,hero_monkey_king
00:30:06.480,creep_goodguys_melee,badguys_tower1_top
00:30:06.880,creep_goodguys_melee,creep_badguys_melee
00:30:07.480,creep_goodguys_melee,hero_monkey_king
00:30:07.980,creep_badguys_melee,creep_goodguys_melee
00:30:08.046,observer_wards,hero_abaddon
00:30:08.746,creep_goodguys_ranged,hero_monkey_king
00:30:09.279,creep_badguys_melee,creep_goodguys_melee
00:30:10.079,creep_goodguys_melee,creep_badguys_melee
00:30:10.612,badguys_tower1_top,hero_morphling
00:30:11.612,creep_badguys_melee,hero_morphling
00:30:12.345,creep_goodguys_melee,creep_badguys_melee
00:30:12.745,creep_badguys_melee,hero_morphling
00:30:13.878,creep_badguys_melee,hero_morphling
00:30:14.545,creep_badguys_melee,hero_morphling
00:30:14.678,sentry_wards,sentry_wards
00:30:16.478,creep_badguys_ranged,hero_morphling
00:30:16.511,neutral_centaur_outrunner,hero_lone_druid
00:30:17.977,creep_goodguys_melee,hero_morphling
00:30:17.977,creep_badguys_melee,hero_huskar
00:30:19.244,creep_badguys_melee,creep_goodguys_ranged
00:30:20.143,creep_goodguys_melee,creep_badguys_ranged
00:30:21.176,neutral_dark_troll,lone_druid_bear4
00:30:21.310,creep_badguys_melee,creep_goodguys_melee
00:30:23.009,creep_goodguys_melee,creep_badguys_melee
00:30:23.143,neutral_centaur_outrunner,hero_lone_druid
00:30:23.276,neutral_centaur_khan,lone_druid_bear4
00:30:24.276,hero_huskar,hero_phoenix
00:30:25.942,neutral_dark_troll,lone_druid_bear4
00:30:25.975,neutral_polar_furbolg_ursa_warrior,hero_dazzle
00:30:26.842,neutral_polar_furbolg_champion,hero_dazzle
00:30:27.242,creep_goodguys_melee,creep_badguys_ranged
00:30:28.275,neutral_satyr_trickster,hero_phoenix
00:30:29.274,neutral_satyr_soulstealer,hero_phoenix
00:30:29.974,neutral_ogre_mauler,hero_lone_druid
00:30:30.607,sentry_wards,sentry_wards
00:30:30.807,creep_goodguys_ranged,creep_badguys_ranged
00:30:31.041,neutral_dark_troll_warlord,lone_druid_bear4
00:30:31.274,neutral_satyr_hellcaller,hero_phoenix
00:30:31.574,creep_badguys_melee,creep_goodguys_ranged
00:30:32.240,observer_wards,observer_wards
00:30:32.274,hero_silencer,hero_phoenix
00:30:32.274,phoenix_sun,phoenix_sun
00:30:32.340,creep_goodguys_melee,creep_badguys_melee
00:30:32.440,creep_badguys_melee,creep_goodguys_ranged
00:30:32.774,dark_troll_warlord_skeleton_warrior,lone_druid_bear4
00:30:33.807,hero_monkey_king,hero_dazzle
00:30:33.940,neutral_mud_golem,hero_lone_druid
00:30:34.507,dark_troll_warlord_skeleton_warrior,lone_druid_bear4
00:30:34.640,neutral_mud_golem,hero_lone_druid
00:30:35.640,creep_badguys_melee,hero_huskar
00:30:35.640,creep_badguys_ranged,hero_huskar
00:30:36.739,neutral_mud_golem_split,lone_druid_bear4
00:30:37.306,creep_goodguys_melee,creep_badguys_melee
00:30:37.472,creep_goodguys_melee,creep_badguys_melee
00:30:37.772,creep_badguys_melee,creep_goodguys_ranged
00:30:37.806,neutral_mud_golem_split,lone_druid_bear4
00:30:38.506,creep_badguys_melee,creep_goodguys_ranged
00:30:39.839,neutral_ogre_magi,lone_druid_bear4
00:30:40.372,sentry_wards,sentry_wards
00:30:40.372,creep_goodguys_melee,creep_badguys_melee
00:30:40.438,creep_goodguys_melee,creep_badguys_ranged
00:30:40.672,neutral_mud_golem_split,hero_lone_druid
00:30:41.571,neutral_ogre_mauler,hero_lone_druid
00:30:41.938,creep_badguys_melee,creep_goodguys_ranged
00:30:42.205,creep_badguys_melee,creep_goodguys_melee
00:30:42.305,neutral_mud_golem_split,hero_lone_druid
00:30:42.738,creep_badguys_melee,creep_goodguys_melee
00:30:43.538,creep_badguys_melee,creep_goodguys_ranged
00:30:44.371,hero_pudge,hero_dark_willow
00:30:45.504,creep_goodguys_melee,creep_badguys_melee
00:30:45.904,creep_badguys_melee,creep_goodguys_ranged
00:30:46.437,creep_goodguys_melee,creep_badguys_ranged
00:30:47.137,hero_dark_willow,hero_morphling
00:30:47.270,creep_goodguys_melee,creep_badguys_ranged
00:30:49.470,creep_goodguys_melee,creep_badguys_melee
00:30:49.803,creep_badguys_melee,creep_goodguys_ranged
00:30:49.969,hero_abaddon,hero_huskar
00:30:50.403,creep_badguys_melee,creep_goodguys_melee
00:30:50.769,sentry_wards,sentry_wards
00:30:50.836,creep_badguys_ranged,creep_goodguys_ranged
00:30:51.102,creep_badguys_melee,goodguys_tower2_mid
00:30:52.002,creep_goodguys_melee,creep_badguys_ranged
00:30:52.769,hero_phoenix,hero_huskar
00:30:52.835,creep_badguys_melee,creep_goodguys_melee
00:30:54.435,creep_goodguys_ranged,creep_badguys_melee
00:30:55.468,creep_goodguys_melee,creep_badguys_melee
00:30:56.168,creep_badguys_melee,goodguys_siege
00:30:56.201,creep_goodguys_melee,badguys_tower2_top
00:31:00.667,creep_badguys_melee,creep_goodguys_ranged
00:31:02.600,creep_goodguys_ranged,creep_badguys_ranged
00:31:02.733,creep_badguys_ranged,creep_goodguys_ranged
00:31:03.833,creep_goodguys_melee,creep_badguys_ranged
00:31:05.532,creep_badguys_melee,creep_goodguys_ranged
00:31:05.766,goodguys_siege,badguys_siege
00:31:05.932,lone_druid_bear4,hero_huskar
00:31:07.365,creep_goodguys_melee,creep_badguys_ranged
00:31:07.598,creep_badguys_melee,creep_goodguys_ranged
00:31:08.365,creep_badguys_melee,creep_goodguys_ranged
00:31:08.365,creep_badguys_melee,creep_goodguys_melee
00:31:08.898,creep_goodguys_melee,creep_badguys_ranged
00:31:09.465,observer_wards,observer_wards
00:31:10.398,creep_badguys_melee,creep_goodguys_ranged
00:31:10.498,creep_goodguys_melee,creep_badguys_ranged
00:31:10.564,creep_badguys_melee,creep_goodguys_ranged
00:31:12.464,creep_goodguys_melee,badguys_tower2_top
00:31:12.597,creep_goodguys_melee,creep_badguys_melee
00:31:14.530,creep_badguys_ranged,creep_goodguys_ranged
00:31:16.730,creep_goodguys_melee,creep_badguys_ranged
00:31:17.029,creep_goodguys_melee,badguys_tower2_top
00:31:17.196,creep_badguys_melee,creep_goodguys_ranged
00:31:17.629,creep_goodguys_melee,creep_badguys_melee
00:31:18.629,creep_badguys_melee,creep_goodguys_ranged
00:31:19.096,neutral_alpha_wolf,hero_morphling
00:31:19.362,badguys_siege,creep_goodguys_melee
00:31:19.496,neutral_giant_wolf,hero_morphling
00:31:19.795,neutral_giant_wolf,hero_morphling
00:31:20.262,creep_goodguys_ranged,creep_badguys_ranged
00:31:20.562,creep_goodguys_melee,badguys_tower2_top
00:31:21.995,creep_goodguys_melee,creep_badguys_ranged
00:31:22.995,creep_goodguys_ranged,badguys_tower2_top
00:31:23.261,creep_badguys_melee,creep_goodguys_melee
00:31:23.395,creep_badguys_melee,hero_silencer
00:31:23.495,creep_badguys_ranged,hero_silencer
00:31:24.028,creep_goodguys_melee,creep_badguys_ranged
00:31:24.394,creep_badguys_ranged,hero_silencer
00:31:24.561,creep_goodguys_ranged,badguys_tower2_top
00:31:25.294,creep_badguys_ranged,hero_silencer
00:31:25.394,creep_badguys_melee,hero_huskar
00:31:25.961,creep_goodguys_ranged,badguys_tower2_top
00:31:26.327,creep_badguys_ranged,hero_huskar
00:31:26.394,neutral_centaur_outrunner,hero_morphling
00:31:27.227,neutral_centaur_outrunner,hero_morphling
00:31:28.727,goodguys_siege,badguys_tower2_top
00:31:29.460,neutral_centaur_khan,hero_morphling
00:31:30.260,badguys_siege,hero_huskar
00:31:30.826,creep_badguys_ranged,hero_silencer
00:31:31.559,creep_goodguys_melee,hero_monkey_king
00:31:31.992,creep_badguys_melee,creep_goodguys_melee
00:31:32.126,creep_goodguys_melee,hero_monkey_king
00:31:32.126,creep_goodguys_melee,hero_monkey_king
00:31:32.126,creep_goodguys_ranged,hero_monkey_king
00:31:33.092,creep_badguys_ranged,hero_huskar
00:31:33.359,creep_goodguys_melee,creep_badguys_melee
00:31:33.559,creep_goodguys_melee,hero_monkey_king
00:31:35.458,creep_badguys_melee,hero_silencer
00:31:35.458,neutral_enraged_wildkin,hero_dazzle
00:31:35.858,creep_badguys_melee,creep_goodguys_ranged
00:31:36.225,creep_badguys_melee,hero_huskar
00:31:36.458,neutral_wildkin,hero_dazzle
00:31:36.691,creep_badguys_melee,hero_huskar
00:31:37.558,neutral_wildkin,hero_dazzle
00:31:38.324,creep_badguys_melee,creep_goodguys_melee
00:31:38.924,creep_badguys_melee,hero_silencer
00:31:40.724,creep_badguys_melee,hero_silencer
00:31:45.489,neutral_dark_troll_warlord,hero_morphling
00:31:46.256,neutral_dark_troll,hero_morphling
00:31:47.022,neutral_dark_troll,hero_morphling
00:31:47.389,neutral_satyr_hellcaller,lone_druid_bear4
00:31:48.122,neutral_satyr_soulstealer,hero_lone_druid
00:31:48.455,creep_goodguys_melee,creep_badguys_melee
00:31:48.522,creep_goodguys_melee,creep_badguys_melee
00:31:48.688,creep_goodguys_melee,hero_monkey_king
00:31:49.422,neutral_satyr_trickster,hero_lone_druid
00:31:49.488,creep_goodguys_melee,creep_badguys_melee
00:31:50.721,badguys_siege,creep_goodguys_melee
00:31:51.188,creep_goodguys_ranged,hero_monkey_king
00:31:53.421,badguys_tower1_mid,goodguys_siege
00:31:55.487,neutral_centaur_khan,hero_morphling
00:31:56.253,neutral_centaur_outrunner,hero_morphling
00:31:57.520,creep_badguys_melee,hero_silencer
00:31:58.219,creep_badguys_ranged,hero_silencer
00:31:58.586,neutral_satyr_soulstealer,hero_huskar
00:31:58.886,neutral_dark_troll,hero_monkey_king
00:31:58.919,neutral_dark_troll_warlord,lone_druid_bear4
00:31:59.486,creep_badguys_melee,hero_silencer
00:31:59.586,sentry_wards,hero_morphling
00:31:59.786,neutral_satyr_soulstealer,hero_huskar
00:32:00.152,neutral_satyr_trickster,hero_huskar
00:32:00.519,neutral_dark_troll,lone_druid_bear4
00:32:00.619,creep_badguys_melee,creep_goodguys_melee
00:32:00.819,neutral_satyr_trickster,hero_huskar
00:32:01.085,creep_badguys_melee,creep_goodguys_melee
00:32:02.152,creep_badguys_melee,hero_silencer
00:32:02.185,creep_goodguys_melee,hero_abaddon
00:32:02.685,dark_troll_warlord_skeleton_warrior,hero_monkey_king
00:32:02.685,dark_troll_warlord_skeleton_warrior,hero_monkey_king
00:32:02.685,neutral_dark_troll_warlord,hero_monkey_king
00:32:03.685,creep_goodguys_melee,hero_silencer
00:32:03.818,neutral_dark_troll,hero_monkey_king
